content,date,dianzan,director,name,region,star,type,user_id
上一部起码还是个B级片的制作的风格，这一部连风格都没有了，完全就是一部中国投资方请史泰龙客串出演的山寨网大啊……黄晓明也太不思进取了吧，表演事业刚有点起色，就着急忙慌的去好莱坞给自己脸上贴金，然后回来继续用自己“太彪了”的演技糊弄国内观众吗？这样的烂片，注定是要被人民群众所唾弃,2018-06-28,78,史蒂芬·C·米勒,金蝉脱壳2：冥府,"美国, 中国大陆",allstar10 rating,"动作,惊悚",搬砖侠

"在张国荣面前
所有的大牌都黯然失色",2011-05-27,6075,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",疾走

杜琪峰曾说，王家卫实际上只拍了这一部电影：后来影片中的人物都能在其中找到原型，而主题永远是人与人之间的沟通——疏离与亲近，拒绝与接纳，追求与失落，忘却与铭记，逃离故土与寻找自由。,2011-07-28,3835,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",三心

物是人非，你是否还记得那一秒，你到底最爱哪一个。刘德华在张国荣面前暗淡无光。,2011-06-05,2335,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",安蓝·怪伯爵

总有一些人以为自己是鸟。,2007-02-06,2027,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",掀桌超人｜2U4U

一九六零年四月十六号下午三点之前的一分钟你和我在一起，因为你我会记住这一分钟。从现在开始我们就是一分钟的朋友，这是事实，你改变不了，因为已经过去了。我明天会再来。 　　 我不知道他有没有因为我而记住那一分钟，但我一直都记住这个人。,2009-09-24,1569,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",刘小黛

梁朝伟在阿飞正传中的登场令人匪夷所思.这也使得王家卫超越了一般的闷骚.（180630影院国语）,2008-11-07,1414,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",恶魔的步调

虽然看不太懂，但片中张国荣实在太让人着迷了~~,2007-06-24,1116,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",战国客

Being Wild的阿飞旭仔，背影也是戏，发梢也是戏。,2006-01-18,876,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",Connie

“我听别人说这世界上有一种鸟是没有脚的，它只能够一直的飞呀飞呀，飞累了就在风里面睡觉，这种鸟一辈子只能下地一次，那一次就是它死的时候。”  “以前我以为有一种鸟从一开始飞就可以飞到死的一天才落地，其实他什么地方都没有去过，这只鸟从一开始就已经死了。” ,2009-12-11,919,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",Ridden

像旭仔这种男人大概没有女人会不爱吧 每一个都以为自己能够改变他 其实都是做梦,2013-07-16,892,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",小师妹

这座城市的雨水真是绵长啊，显得所有情意都变得稀薄。,2009-11-24,700,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",泥人。

好湿的电影！比花样年华更湿。。。有些人就是没有根的，任谁都无法把他留下。本来有续集所以梁朝伟最后出现了一下，可惜影片因为拍了太多用了太少严重超支把制片人气到进了医院所以续集胎死腹中了 = =,2014-05-11,442,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",米粒

他最终还是没能飞起来；她最终还是忘却了；他最终还是没能接到电话；她最终还是割舍不断；他最终还是卖掉了车；她最终还是去了美国；他最终还是踏上了2046；他们 最终 还是……,2013-01-17,393,王家卫,阿飞正传,香港,allstar30 rating,"犯罪,剧情,爱情",科林

你 风华绝代,2011-05-22,385,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",陌聆

一群人的经典,2005-12-28,357,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",bookbug

喜欢张国荣，但本片实在太差了 几乎没有值得回味的地方,2011-04-16,255,王家卫,阿飞正传,香港,allstar10 rating,"犯罪,剧情,爱情",Juventus

愣头青假装小资青年,2006-02-10,236,王家卫,阿飞正传,香港,allstar30 rating,"犯罪,剧情,爱情",nadja

"张：世界上有一种鸟的故事，你听过没有？
刘：听过啊，没有脚嘛，都是拿来哄女人和骗小孩的…",2018-04-22,223,王家卫,阿飞正传,香港,allstar40 rating,"犯罪,剧情,爱情",影志

请给我说！我没看懂的权力！因为没懂所以来看别人的影评，看了五篇真心拜倒再各种文艺浓烈碎片等词汇里！最后我选择说我最直观的感受！我没看懂！觉得莫名奇妙，请给我这个权利！我只是不想不懂装懂！,2013-04-04,301,王家卫,阿飞正传,香港,allstar10 rating,"犯罪,剧情,爱情",小川叔

从现在起，我们是一分钟的朋友,2006-01-29,184,王家卫,阿飞正传,香港,allstar50 rating,"犯罪,剧情,爱情",S.Dummy

不要看，会让孩子怀疑自己智商的。,2018-07-14,51,叶伟青 ,小悟空,85分钟,allstar20 rating,"中国大陆,香港",第一印象很重要

我的天，猴赛雷的造型，亮瞎眼，,2018-07-14,39,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",kay

小孩子都不怎么愿意看呀，这个太尴尬了，现在什么东西都能在电影院上映了？,2018-07-15,21,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",小鹿乱撞

呵呵，西游记，国产电影的半壁江山,2018-07-14,25,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",Ada Wang

钢铁侠也只有3部。悟空，你牛啊，每年至少1部。,2018-07-14,22,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",ZeonGin Sou

建議這一類都動畫可以出幾個續集：《小沙僧》、《小唐僧》、《小八戒》、《小如來》~~~~,2018-07-14,28,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",哈珀电影

走的是合家欢路线，并没有其它评价那么不堪，剧情还可以，感觉知道了下一部丹布朗的小说要怎么写，特效还可以，摩天大楼那里略震撼。搞笑的是美国人说中文🌚，建国后不许成精，他们就在美国成精🌚。,2018-07-14,17,叶伟青 ,小悟空,85分钟,allstar40 rating,"中国大陆,香港",荔枝

把中国故事放到国外的背景下，比较新颖独特。,2018-07-19,5,叶伟青 ,小悟空,85分钟,allstar30 rating,"中国大陆,香港",呆萌兔

雷！,2018-07-15,7,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",兽与面具

故事情节比较简单，宣传正能量，适合小朋友看。,2018-07-19,5,叶伟青 ,小悟空,85分钟,allstar30 rating,"中国大陆,香港",似水年华

还可以，通俗易懂有教育意义。,2018-07-19,4,叶伟青 ,小悟空,85分钟,allstar30 rating,"中国大陆,香港",面朝大海

能上映也是奇迹😱😱,2018-07-14,6,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",呆萌小七

山寨版功夫熊猫，。。。,2018-07-15,6,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",Mrcolin月月鸟

好难见到一部小朋友都看不完的动画电影……,2018-07-14,4,叶伟青 ,小悟空,85分钟,allstar20 rating,"中国大陆,香港",叶子的眼睛

分镜不错，故事太单薄,2018-07-14,4,叶伟青 ,小悟空,85分钟,allstar30 rating,"中国大陆,香港",鹿子辛

求放过西游记 孙悟空,2018-07-14,8,叶伟青 ,小悟空,85分钟,allstar20 rating,"中国大陆,香港",月亮味的米线

一部西游记养活了几百年的“艺术创作者”，然而这么多年过去了，国产动画的水平还不如改革开放前的皮影戏,2018-07-14,5,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",伪医生

是打算吃西游记老本儿一辈子吗？,2018-07-18,0,叶伟青 ,小悟空,85分钟,,"中国大陆,香港",Яανeη

那个猪好猥琐。,2018-07-14,2,叶伟青 ,小悟空,85分钟,allstar10 rating,"中国大陆,香港",呵呵哒

在我看来毫无逻辑 一只猴子自己从中国去了美国纽约 这不现实啊 中间大战牛魔王的时候睡着了 当然 这片子也不是拍给我看的 小朋友喜欢就好,2018-07-16,0,叶伟青 ,小悟空,85分钟,allstar20 rating,"中国大陆,香港",桃花朵朵开

       花几次时间，终于把这部今年FIRST电影节获大奖的影片看完了，确实各方面都有创新意念。做为处女作，值得肯定；但编导演方面功力的青涩与“业余”，很大程度地妨碍了观众对它的接受度。着力反映现实中的问题愿望很好，基本功要结实也是必须的。,2017-10-12,156,蔡成杰,北方一片苍茫,中国大陆,allstar30 rating,剧情,谢飞导演

新导演守则第一条：多看电影，少想拍片。,2017-07-24,113,蔡成杰,北方一片苍茫,中国大陆,allstar10 rating,剧情,把噗

狂赞盛赞的人，是不是《故事会》看的少了。,2017-07-25,139,蔡成杰,北方一片苍茫,中国大陆,allstar30 rating,剧情,哪吒男

处女作通病，不舍得删，就少了持续爆满的张力，显得冗长拖沓。寡妇是个年轻貌美的女演员，演活了。摄影像吕松野，俯拍山庄汽车大气苍凉。破碎镜子，炸药苹果，儿童和村长，重男轻女，黄金崇拜，猎杀动物，破坏生态，讲的点还是挺多的。农村迷信大仙题材太多了，再出现难免审美疲劳。,2017-07-25,86,蔡成杰,北方一片苍茫,中国大陆,allstar30 rating,剧情,刘小黛

故作姿态的农村魔幻主义，由段子和对白拼凑而成，刻意编排的成分太大，人物空洞。对白并不像村里人的口吻，所有人的台词都像从一个人口中说出来的，包括哑巴的“台词”。优点恐怕只是题材了。,2017-07-26,41,蔡成杰,北方一片苍茫,中国大陆,allstar10 rating,剧情,大奇特(Grinch)

4.0。1.相比那些为现实而现实的处女作，我更爱这种巫性魔幻的撒野之作。2.那曲“好了歌”和皑皑白雪，是红楼梦式东方美学的投注；碎镜、幻觉、迷梦，烟霭，这样的乡村更是作者的诗意建构，是充满文学气质的产物，是否足够观照现实并不重要。3.一味空谈现实，而忽略美学价值，对中国电影多元化没好处。,2017-07-27,73,蔡成杰,北方一片苍茫,中国大陆,allstar40 rating,剧情,陆支羽

喜感有限。固定机位以外，穿插了航拍俯拍主观镜头，诸多生硬杂糅视角，就如同画幅比与色彩变化，根本没有统一形式。后半程失焦且煎熬，看得我一脸苍茫。演员台词如背段子，手语全是人工加戏，方言从加分项目变成了减分。场面调度和声音设计几乎没有，电影空间无比干巴，需要一大桶润滑剂。,2017-07-27,44,蔡成杰,北方一片苍茫,中国大陆,allstar20 rating,剧情,木卫二

东北乡间故事会的粗劣拼凑，拍得无比混乱，老气横秋。并不是稍微有点空镜，画幅、色彩变化，镜像运用就叫摄影还不错；也不是稍微有点超常规叙事就叫魔幻现实主义。,2017-07-25,28,蔡成杰,北方一片苍茫,中国大陆,allstar20 rating,剧情,蜉蝣

#11th FIRST# 妥妥儿的《故事会》路子啊哈。为啥不往喜剧做？剧作也真是够脱线的。就是一太直白，二太啰嗦。影像风格乱七八糟不成体系。但是够有意思。片尾竟然不是左小祖咒！！！,2017-07-25,38,蔡成杰,北方一片苍茫,中国大陆,allstar30 rating,剧情,胤祥

谁的苦命在桶里煮了，谁的背运在胎里换了，谁的魂魄在风里跑了，谁的良心在雪里丢了。谢你时是普度众生苦，爱你时是是仙女下凡尘，怨你时是阎王画人影，恨你时是是妖女惑人间。六爻占卜摸骨算卦你无一精通，奸淫贪欲利己饕餮你一眼看穿。山牲尚知跪乳，心毒却敢吃人，掐指一算，哎呦，好一个魔幻人间。,2018-07-22,40,蔡成杰,北方一片苍茫,中国大陆,allstar30 rating,剧情,西楼尘

极度业余，演员台词都说得磕磕巴巴的，故作姿态，怪力乱神，头一次觉得黑白的画质这么粗糙，first能拿大奖只能证明是娄烨的一意孤行,2017-11-12,16,蔡成杰,北方一片苍茫,中国大陆,allstar20 rating,剧情,大瘦瘦

希望能在影院见到吧 我觉得这种电影的逐步出现是中国电影史鲜明、鲜活的标志。,2017-07-17,33,蔡成杰,北方一片苍茫,中国大陆,allstar50 rating,剧情,你猜哦兰州拉面

一小搓圈内人的盛赞，我却怎么看都是国产独立电影最陈旧的表达方式，恨不得所有人物说的台词都是一句一字按照剧本预设的走的，简直生硬到死。影片其他元素组织得也是心机刻意到不能忍，完全看不出新人处女作的生气和活力。仅仅农村封建迷信的题材切入角度有点意思，加一星，两星。,2017-07-25,18,蔡成杰,北方一片苍茫,中国大陆,allstar20 rating,剧情,深夜扒窗户

睡断片了，基本是广播剧电影，没必要这么长。所谓‘魔幻现实主义’翻译一下就是顾左右而言他,2017-07-25,19,蔡成杰,北方一片苍茫,中国大陆,allstar20 rating,剧情,Alias

115分钟版。4：3画幅摄影和黑白调色用了心思，农村素人演员的表演和台词很粗糙，但也糙得很带感！最让我佩服的是踏实朴素，毫无回避地讲农村鬼神题材故事，在让观众忍俊不禁的黑色幽默喜剧外表下，既展现了人性的愚昧与荒诞，也有女性的悲剧与坚强。甚至还有善心引恶果的悲哀。耐人寻味！,2017-12-22,15,蔡成杰,北方一片苍茫,中国大陆,allstar40 rating,剧情,汪金卫

2.1/10，非常不喜欢！其实不能叫电影，都是片段堆积，剧作上想法可能是好的，但所有人物都没塑造好，几乎没有内容，人物动机模糊，形式感也提不起整部片子的节奏，摄影的形式对题材没有任何帮助，对色彩的滥用也是非常离谱，很讨厌这种自以为是的片子。观影感受太差了，坐立难安，叹气连连。,2017-07-25,11,蔡成杰,北方一片苍茫,中国大陆,allstar10 rating,剧情,二月鸟语

看了一圈儿短评，发现有些人是不是对场面调度有什么误解？谁说场面调度就是要让所有东西动起来？手法自然流畅，情感隐而不发，看似魔幻的地方，其实如马克尔斯所说都是现实。跟大佛普拉斯有极像的地方，都是讲底层颓废生活，都涉及到宗教迷信，都有性，都是黑白+彩色，最后连构图都一样！其实大陆有太多电影创作者拍农村了，自以为拍出来的是“问题”，其实是“奇观”，甚至是妖怪。蔡成杰刚好相反！他知道自己不了解，也知道他的观众不了解，所以他选了一个非常合适的距离，让人静静地观，远远地看；恰恰是在这种距离和色彩之下，他才重新发现了一个苍茫世界（哪怕带有几分“魔幻”色彩），发现了一个并不那么张牙舞爪，存心害人的非典型大仙。,2018-04-12,19,蔡成杰,北方一片苍茫,中国大陆,allstar50 rating,剧情,圆首的秘书
